기관,사업체명,기관소재지,직무요약,사업유형,계획인원,참여인원,모집기간,근무지역(상세),직무내용,모집인원(상세),주근무시간,월근무시간,임금액,구인담당자,연락처
서울노인복지센터,주식회사 씨엔에프,경기도/군포시,"- 참여기업의 주요 업종 : 제조업 - 참여기업의 상시근로자 수 : 536명 - 3개월 인턴기간 만료 후 계속 고용(9개월)을 원칙으로 하며, 근무 성적에 따라 연장근로 계약을 체결함",현장실습 훈련 지원,2,0,2025-07-10 ~ 2025-12-31,경기도 군포,"사업실행계획1.사업명 : 주식회사 씨엔에프2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 제조업4.부서배치 및 참여인원 : 영업·판매 관리자(군포 본사에서 근무하여 화장품 판매 전략 기획 수행업무 수행) 1명과 번역가 및 통역가(군포 본사에서 근무하여 영업 관련 통역업무 수행)1명으로 총 2명 배치5.운영계획 :  3개월 인턴기간 만료 후 계속 고용(9개월)을 원칙으로 하며, 근무 성적에 따라 연장근로 계약을 체결함6.직무교육 : 안전, 직무 교육7.실시인원 : 인턴 2명8.모집연령대 : 60대9.모집직종 : 영업·판매 관리자, 번역가 및 통역가 10.근무지역 : 경기도 군포시11.자격사항 : 영업·판매 관리자- 화장품 ODM사 경험- 연구원 경험- 개발 또는 마케팅 경험 우대번역가 및 통역가- 해외 출장에 결격 사유가 없을 것- 영어 회화 수준 상- 마케팅 직무 경력 우대- 비서 업무 경력 우대12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 2명 100% 계획",2,일/시간,,0,박지훈,010-2636-3613
서울노인복지센터,주식회사 아이센드,서울특별시/서초구,참여기업의 주요 업종 : 택배운송 및 창고업 참여기업의 상시 근로자 수 : 3명 3개월 간 인턴기간 만료 후 1년의 연장근로계약을 진행한다.,현장실습 훈련 지원,1,0,2025-02-26 ~ 2025-12-30,경기도 덕양구,<주식회사 아이센드> 주식회사 아이센드 택배원 및 기타 운송종사자 1명 모집합니다. -시니어인턴십 3개월 운영 후 신규고용-직무교육 : 안전수칙교육 및 해당 업무 교육 등-실시인원 : 인턴 1명-모집연령대 : 60대-모집직종 : 택배원 및 기타 운송종사자-근무지역 :  경기도 고양시 덕양구 -자격사항 : 운전면허증-월 급여 : 주 5일 230만원,1,일/시간,,0,임꽃님,070-4866-2861
서울노인복지센터,주식회사 씨엔에프,경기도/군포시,"- 참여기업의 주요 업종 : 제조업 - 참여기업의 상시근로자 수 : 536명 - 3개월 인턴기간 만료 후 계속 고용(9개월)을 원칙으로 하며, 근무 성적에 따라 연장근로 계약을 체결함",현장실습 훈련 지원,2,0,2025-07-10 ~ 2025-12-31,경기도 군포,"사업실행계획1.사업명 : 주식회사 씨엔에프2.사업목적 : - 노인일자리 활성화 및 신규 일자리창출 - 어르신들이 경제 활동을 통한 우울증 감소 및 자신감 회복 - 소득 증대를 통한 경제력 확보 - 어르신들의 근무의욕 고취3.사업내용 : 제조업4.부서배치 및 참여인원 : 영업·판매 관리자(군포 본사에서 근무하여 화장품 판매 전략 기획 수행업무 수행) 1명과 번역가 및 통역가(군포 본사에서 근무하여 영업 관련 통역업무 수행)1명으로 총 2명 배치5.운영계획 :  3개월 인턴기간 만료 후 계속 고용(9개월)을 원칙으로 하며, 근무 성적에 따라 연장근로 계약을 체결함6.직무교육 : 안전, 직무 교육7.실시인원 : 인턴 2명8.모집연령대 : 60대9.모집직종 : 영업·판매 관리자, 번역가 및 통역가 10.근무지역 : 경기도 군포시11.자격사항 : 영업·판매 관리자- 화장품 ODM사 경험- 연구원 경험- 개발 또는 마케팅 경험 우대번역가 및 통역가- 해외 출장에 결격 사유가 없을 것- 영어 회화 수준 상- 마케팅 직무 경력 우대- 비서 업무 경력 우대12.고용예정인원 : 인턴십 시행이수 계속고용 또는 신규고용 예정인원 2명 100% 계획",2,일/시간,,0,박지훈,010-2636-3613
서울노인복지센터,주식회사 아이센드,서울특별시/서초구,참여기업의 주요 업종 : 택배운송 및 창고업 참여기업의 상시 근로자 수 : 3명 3개월 간 인턴기간 만료 후 1년의 연장근로계약을 진행한다.,현장실습 훈련 지원,1,0,2025-02-26 ~ 2025-12-30,경기도 덕양구,<주식회사 아이센드> 주식회사 아이센드 택배원 및 기타 운송종사자 1명 모집합니다. -시니어인턴십 3개월 운영 후 신규고용-직무교육 : 안전수칙교육 및 해당 업무 교육 등-실시인원 : 인턴 1명-모집연령대 : 60대-모집직종 : 택배원 및 기타 운송종사자-근무지역 :  경기도 고양시 덕양구 -자격사항 : 운전면허증-월 급여 : 주 5일 230만원,1,일/시간,,0,임꽃님,070-4866-2861
한국노인인력개발원 서울지역본부,한국전기기술(주),경기도/성남시 수정구,참여기업 주요업종 : 전기공사업 참여기업 상시근로자수 : 2명 인턴 기간 종료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-04-11 ~ 2025-12-31,경기,모집직종 : 전기·가스·수도 관리자월 급여 : 210만원근무형태 : 주5일근무시간 : 09~18시,2,일/시간,,0,소병욱(대표),010-4039-2850
퍼스트인잡(주)서울북부지사,휴&비에이치씨(BHC) 통일대점,강원도/원주시,- 주요업종: 음식점업 - 상시근로자수: 3명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,강원도 원주시,- 회사명: 휴&비에이치씨 (BHC) 통일대점- 모집직종: 패스트푸드준비원 2명- 자격요건: 없음- 많은 지원 바랍니다.,2,일/시간,,0,옥민석,010-8791-5580
퍼스트인잡(주)서울북부지사,주식회사 이앤이,강원도/춘천시,- 주요업종: 통신공사업 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,3,0,2025-01-01 ~ 2025-12-31,강원도 춘천,#NAME?,3,일/시간,,0,김진철,033-251-8957
퍼스트인잡(주)서울북부지사,(주)예일로지스,경기도/광주시,"- 주요업종: 물류,운송,배송 - 상시근로자수: 200명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,20,0,2025-01-01 ~ 2025-12-31,전국,"- 회사명: (주)예일로지스- 모집직종: 자재구매물류사무원, 화물차 운전원, 자동차 정비원 - 자격요건: 없음, 운전면허증, 정비 관련 자격증- 많은 지원 바랍니다.",20,일/시간,,0,서경원,010-2968-1181
퍼스트인잡(주)서울북부지사,프라임요양원,경기도/양주시,- 주요업종: 노인 요양 복지시설 운영업 - 상시근로자수: 55명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,6,0,2025-01-01 ~ 2025-12-31,경기도 양주시,"- 회사명: 프라임요양원- 모집직종: 간호조무사 2명, 전기 및 전자설비 조작원 2명, 위생사 2명- 자격요건: 간호조무사 자격증 필수, 기타 없음 (단, 전기 및 전자설비 조작원의 경우 전기기능사,소방설비사, 공조냉동기계기능사, 가스기능사 등 우대)- 많은 지원 바랍니다.",6,일/시간,,0,이영선,031-837-3000
퍼스트인잡(주)서울북부지사,삼녹ENG,경상남도/거제시,"- 주요업종: 선박부품, 선박용스테인레스파이프 제조업 - 상시근로자수: 16명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경남 거제시,"- 회사명: 삼녹ENG- 모집직종: 생산,품질사무원 2명- 자격요건: 없음- 많은 지원 바랍니다.",2,일/시간,,0,제현량,055-634-0991
퍼스트인잡(주)서울북부지사,(주)삼녹,경상남도/거제시,- 주요업종: 파이프임가공 - 상시근로자수: 186 명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경남 거제시,"- 회사명: (주)삼녹- 모집직종: 건설,채굴관리자- 자격요건: 없음, 전산활용 능숙자 및 운전 가능자 우대- 많은 지원 바랍니다.",10,일/시간,,0,권혁민,055-638-3227
퍼스트인잡(주)서울북부지사,강원산업,경상남도/거제시,- 주요업종: 선박부품조립 - 상시근로자수: 75명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경남 거제시,#NAME?,10,일/시간,,0,조하림,055-735-5318
퍼스트인잡(주)서울북부지사,우원산업,경상남도/거제시,"- 주요업종: 선박임가공, 구성부품 - 상시근로자수: 90명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경남 거제시,#NAME?,10,일/시간,,0,염남곤,055-733-5051
퍼스트인잡(주)서울북부지사,한국전기안전,경상남도/고성군,- 주요업종: 전기안전관리 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경남 고성군,"- 회사명: 한국전기안전- 모집직종: 산업안전원 및 위험관리원 2명- 자격요건: 전기기사 혹은 전기산업기사 자격증, 운전 필수- 많은 지원 바랍니다.",2,일/시간,,0,이혜원,055-673-0022
퍼스트인잡(주)서울북부지사,기환산업주식회사,경상남도/김해시,- 주요업종: 금속탱크 및 저장용기 제조업 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,4,0,2025-01-01 ~ 2025-12-31,경남 김해시,"- 회사명: 기환산업주식회사- 모집직종: 용접원 2명, 제조단순종사원 2명- 자격요건: 관련 자격증 및 경력자 우대- 많은 지원 바랍니다.",4,일/시간,,0,박정환,055-334-5771
퍼스트인잡(주)서울북부지사,휴&비에이치씨(BHC) 통일대점,강원도/원주시,- 주요업종: 음식점업 - 상시근로자수: 3명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,강원도 원주시,- 회사명: 휴&비에이치씨 (BHC) 통일대점- 모집직종: 패스트푸드준비원 2명- 자격요건: 없음- 많은 지원 바랍니다.,2,일/시간,,0,옥민석,010-8791-5580
퍼스트인잡(주)서울북부지사,주식회사 이앤이,강원도/춘천시,- 주요업종: 통신공사업 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,3,0,2025-01-01 ~ 2025-12-31,강원도 춘천,#NAME?,3,일/시간,,0,김진철,033-251-8957
퍼스트인잡(주)서울북부지사,(주)예일로지스,경기도/광주시,"- 주요업종: 물류,운송,배송 - 상시근로자수: 200명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,20,0,2025-01-01 ~ 2025-12-31,전국,"- 회사명: (주)예일로지스- 모집직종: 자재구매물류사무원, 화물차 운전원, 자동차 정비원 - 자격요건: 없음, 운전면허증, 정비 관련 자격증- 많은 지원 바랍니다.",20,일/시간,,0,서경원,010-2968-1181
퍼스트인잡(주)서울북부지사,프라임요양원,경기도/양주시,- 주요업종: 노인 요양 복지시설 운영업 - 상시근로자수: 55명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,6,0,2025-01-01 ~ 2025-12-31,경기도 양주시,"- 회사명: 프라임요양원- 모집직종: 간호조무사 2명, 전기 및 전자설비 조작원 2명, 위생사 2명- 자격요건: 간호조무사 자격증 필수, 기타 없음 (단, 전기 및 전자설비 조작원의 경우 전기기능사,소방설비사, 공조냉동기계기능사, 가스기능사 등 우대)- 많은 지원 바랍니다.",6,일/시간,,0,이영선,031-837-3000
퍼스트인잡(주)서울북부지사,삼녹ENG,경상남도/거제시,"- 주요업종: 선박부품, 선박용스테인레스파이프 제조업 - 상시근로자수: 16명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경남 거제시,"- 회사명: 삼녹ENG- 모집직종: 생산,품질사무원 2명- 자격요건: 없음- 많은 지원 바랍니다.",2,일/시간,,0,제현량,055-634-0991
퍼스트인잡(주)서울북부지사,(주)삼녹,경상남도/거제시,- 주요업종: 파이프임가공 - 상시근로자수: 186 명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경남 거제시,"- 회사명: (주)삼녹- 모집직종: 건설,채굴관리자- 자격요건: 없음, 전산활용 능숙자 및 운전 가능자 우대- 많은 지원 바랍니다.",10,일/시간,,0,권혁민,055-638-3227
퍼스트인잡(주)서울북부지사,강원산업,경상남도/거제시,- 주요업종: 선박부품조립 - 상시근로자수: 75명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경남 거제시,#NAME?,10,일/시간,,0,조하림,055-735-5318
퍼스트인잡(주)서울북부지사,우원산업,경상남도/거제시,"- 주요업종: 선박임가공, 구성부품 - 상시근로자수: 90명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,10,0,2025-01-01 ~ 2025-12-31,경남 거제시,#NAME?,10,일/시간,,0,염남곤,055-733-5051
퍼스트인잡(주)서울북부지사,한국전기안전,경상남도/고성군,- 주요업종: 전기안전관리 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,경남 고성군,"- 회사명: 한국전기안전- 모집직종: 산업안전원 및 위험관리원 2명- 자격요건: 전기기사 혹은 전기산업기사 자격증, 운전 필수- 많은 지원 바랍니다.",2,일/시간,,0,이혜원,055-673-0022
퍼스트인잡(주)서울북부지사,기환산업주식회사,경상남도/김해시,- 주요업종: 금속탱크 및 저장용기 제조업 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,4,0,2025-01-01 ~ 2025-12-31,경남 김해시,"- 회사명: 기환산업주식회사- 모집직종: 용접원 2명, 제조단순종사원 2명- 자격요건: 관련 자격증 및 경력자 우대- 많은 지원 바랍니다.",4,일/시간,,0,박정환,055-334-5771
퍼스트인잡(주)서울북부지사,휴&비에이치씨(BHC) 통일대점,강원도/원주시,- 주요업종: 음식점업 - 상시근로자수: 3명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,2,0,2025-01-01 ~ 2025-12-31,강원도 원주시,- 회사명: 휴&비에이치씨 (BHC) 통일대점- 모집직종: 패스트푸드준비원 2명- 자격요건: 없음- 많은 지원 바랍니다.,2,일/시간,,0,옥민석,010-8791-5580
퍼스트인잡(주)서울북부지사,주식회사 이앤이,강원도/춘천시,- 주요업종: 통신공사업 - 상시근로자수: 8명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,3,0,2025-01-01 ~ 2025-12-31,강원도 춘천,#NAME?,3,일/시간,,0,김진철,033-251-8957
퍼스트인잡(주)서울북부지사,(주)예일로지스,경기도/광주시,"- 주요업종: 물류,운송,배송 - 상시근로자수: 200명 - 3개월 인턴기간 수료 후 계속 고용 유도",현장실습 훈련 지원,20,0,2025-01-01 ~ 2025-12-31,전국,"- 회사명: (주)예일로지스- 모집직종: 자재구매물류사무원, 화물차 운전원, 자동차 정비원 - 자격요건: 없음, 운전면허증, 정비 관련 자격증- 많은 지원 바랍니다.",20,일/시간,,0,서경원,010-2968-1181
퍼스트인잡(주)서울북부지사,프라임요양원,경기도/양주시,- 주요업종: 노인 요양 복지시설 운영업 - 상시근로자수: 55명 - 3개월 인턴기간 수료 후 계속 고용 유도,현장실습 훈련 지원,6,0,2025-01-01 ~ 2025-12-31,경기도 양주시,"- 회사명: 프라임요양원- 모집직종: 간호조무사 2명, 전기 및 전자설비 조작원 2명, 위생사 2명- 자격요건: 간호조무사 자격증 필수, 기타 없음 (단, 전기 및 전자설비 조작원의 경우 전기기능사,소방설비사, 공조냉동기계기능사, 가스기능사 등 우대)- 많은 지원 바랍니다.",6,일/시간,,0,이영선,031-837-3000
